,date,open,close,high,low,volume,code
1935,2018-04-04,1637.52,1666.652,1688.118,1625.254,1602488.0,000001
1936,2018-04-09,1655.919,1689.651,1701.917,1645.186,1074795.0,000001
1937,2018-04-10,1689.651,1750.981,1757.114,1681.985,1390950.0,000001
1938,2018-04-11,1746.381,1813.845,1827.644,1744.848,2095970.0,000001
1939,2018-04-12,1809.245,1766.314,1813.845,1750.981,1173128.0,000001
1940,2018-04-13,1784.713,1773.98,1807.712,1755.581,1300255.0,000001
1941,2018-04-16,1758.648,1701.917,1758.648,1691.184,1427072.0,000001
1942,2018-04-17,1704.983,1718.783,1755.581,1703.45,1301891.0,000001
1943,2018-04-18,1755.581,1763.247,1780.113,1729.516,1475845.0,000001
1944,2018-04-19,1766.314,1758.648,1792.379,1750.981,849131.0,000001
1945,2018-04-20,1764.781,1740.248,1775.513,1717.25,958690.0,000001
1946,2018-04-23,1732.582,1773.98,1780.113,1726.449,1070289.0,000001
1947,2018-04-24,1783.18,1818.445,1830.711,1775.513,1461098.0,000001
1948,2018-04-25,1803.112,1790.846,1810.778,1783.18,730286.0,000001
1949,2018-04-26,1787.779,1750.981,1792.379,1734.115,874235.0,000001
1950,2018-04-27,1761.714,1663.586,1764.781,1629.854,2709795.0,000001
1951,2018-05-02,1681.985,1668.185,1691.184,1655.919,1190523.0,000001
1952,2018-05-03,1665.119,1648.253,1668.185,1620.654,1281355.0,000001
1953,2018-05-04,1645.186,1637.52,1660.519,1634.454,710509.0,000001
1954,2018-05-07,1640.587,1657.452,1660.519,1631.387,974309.0,000001
1955,2018-05-08,1660.519,1688.118,1709.583,1655.919,1373305.0,000001
1956,2018-05-09,1683.518,1681.985,1691.184,1668.185,627656.0,000001
1957,2018-05-10,1691.184,1688.118,1700.384,1672.785,552735.0,000001
1958,2018-05-11,1692.717,1688.118,1706.517,1680.451,772369.0,000001
1959,2018-05-14,1700.384,1714.183,1721.849,1691.184,1039297.0,000001
1960,2018-05-15,1714.183,1704.983,1715.716,1689.651,669261.0,000001
1961,2018-05-16,1697.317,1671.252,1697.317,1669.719,714362.0,000001
1962,2018-05-17,1672.785,1658.986,1677.385,1652.853,586494.0,000001
1963,2018-05-18,1657.452,1680.451,1681.985,1649.786,578384.0,000001
1964,2018-05-21,1697.317,1678.918,1703.45,1675.852,763533.0,000001
1965,2018-05-22,1678.918,1665.119,1683.518,1654.386,589871.0,000001
1966,2018-05-23,1658.986,1632.92,1658.986,1628.321,991016.0,000001
1967,2018-05-24,1634.454,1626.787,1637.52,1622.188,688152.0,000001
1968,2018-05-25,1626.787,1623.721,1635.987,1617.588,593335.0,000001
1969,2018-05-28,1622.188,1623.721,1634.454,1611.455,569400.0,000001
1970,2018-05-29,1622.188,1591.522,1629.854,1586.923,889494.0,000001
1971,2018-05-30,1577.723,1545.525,1577.723,1540.925,1124447.0,000001
1972,2018-05-31,1550.124,1560.857,1562.39,1536.325,987360.0,000001
1973,2018-06-01,1556.257,1562.39,1577.723,1543.991,597211.0,000001
1974,2018-06-04,1568.523,1574.657,1580.79,1556.257,593038.0,000001
1975,2018-06-05,1577.723,1573.123,1579.256,1550.124,656540.0,000001
1976,2018-06-06,1571.59,1554.724,1573.123,1548.591,712743.0,000001
1977,2018-06-07,1563.924,1589.989,1603.788,1560.857,1262638.0,000001
1978,2018-06-08,1583.856,1551.658,1583.856,1542.458,1099379.0,000001
1979,2018-06-11,1542.458,1539.392,1553.191,1533.259,721374.0,000001
1980,2018-06-12,1537.858,1542.458,1545.525,1525.592,913300.0,000001
1981,2018-06-13,1539.392,1525.592,1542.458,1525.592,530584.0,000001
1982,2018-06-14,1525.592,1543.991,1556.257,1520.992,866392.0,000001
1983,2018-06-15,1545.525,1559.324,1577.723,1542.458,1248707.0,000001
1984,2018-06-19,1540.925,1513.326,1556.257,1505.66,1565874.0,000001
1985,2018-06-20,1513.326,1519.459,1525.592,1496.46,763637.0,000001
1986,2018-06-21,1522.526,1511.793,1539.392,1511.793,840070.0,000001
1987,2018-06-22,1502.593,1510.26,1513.326,1497.994,657818.0,000001
1988,2018-06-25,1519.459,1450.463,1520.992,1438.197,1195212.0,000001
1989,2018-06-26,1439.73,1435.13,1447.396,1393.732,1124156.0,000001
1990,2018-06-27,1427.464,1393.732,1441.263,1384.532,1045142.0,000001
1991,2018-06-28,1372.266,1367.667,1392.199,1360.0,1110764.0,000001
1992,2018-06-29,1381.466,1393.732,1399.865,1373.8,675299.0,000001
1993,2018-07-02,1387.599,1320.136,1387.599,1310.936,1315520.0,000001
1994,2018-07-03,1332.402,1329.335,1333.935,1295.603,1274838.0,000001
1995,2018-07-04,1323.202,1320.136,1341.601,1320.136,711153.0,000001
1996,2018-07-05,1321.669,1318.602,1338.535,1310.936,835768.0,000001
1997,2018-07-06,1320.136,1327.802,1346.201,1295.603,988282.0,000001
1998,2018-07-09,1332.402,1384.532,1384.532,1330.868,1409954.0,000001
1999,2018-07-10,1382.999,1376.866,1382.999,1363.067,896862.0,000001
2000,2018-07-11,1343.134,1346.201,1353.867,1330.868,851296.0,000001
2001,2018-07-12,1339.964,1383.59,1397.613,1336.848,1140492.0,000001
2002,2018-07-13,1389.823,1383.59,1392.939,1374.242,603378.0,000001
2003,2018-07-16,1378.916,1360.219,1386.707,1353.987,689845.0,000001
2004,2018-07-17,1361.777,1358.661,1363.335,1349.312,375356.0,000001
2005,2018-07-18,1363.335,1355.545,1378.916,1353.987,525152.0,000001
2006,2018-07-19,1363.335,1360.219,1372.684,1353.987,461372.0,000001
2007,2018-07-20,1360.219,1419.427,1433.45,1341.522,1754277.0,000001
2008,2018-07-23,1408.52,1467.728,1472.402,1402.288,1781688.0,000001
2009,2018-07-24,1463.053,1464.611,1494.215,1453.705,1425894.0,000001
2010,2018-07-25,1470.844,1461.495,1475.518,1453.705,614122.0,000001
2011,2018-07-26,1464.611,1441.24,1477.076,1435.008,833358.0,000001
2012,2018-07-27,1449.031,1441.24,1458.379,1430.333,515126.0,000001
2013,2018-07-30,1452.147,1463.053,1478.634,1442.798,706385.0,000001
2014,2018-07-31,1459.937,1467.728,1478.634,1441.24,720150.0,000001
2015,2018-08-01,1467.728,1425.659,1480.192,1419.427,814081.0,000001
2016,2018-08-02,1422.543,1392.939,1425.659,1383.59,931401.0,000001
2017,2018-08-03,1391.381,1388.265,1417.869,1388.265,476546.0,000001
2018,2018-08-06,1392.939,1392.939,1419.427,1385.149,554010.0,000001
2019,2018-08-07,1396.055,1428.775,1428.775,1383.59,690423.0,000001
2020,2018-08-08,1427.217,1410.078,1427.217,1408.52,578953.0,000001
2021,2018-08-09,1408.52,1447.472,1456.821,1405.404,806783.0,000001
2022,2018-08-10,1449.031,1438.124,1452.147,1427.217,424168.0,000001
2023,2018-08-13,1420.985,1410.078,1427.217,1386.707,818491.0,000001
2024,2018-08-14,1406.962,1402.288,1408.52,1392.939,430240.0,000001
2025,2018-08-15,1405.404,1369.568,1405.404,1363.335,670442.0,000001
2026,2018-08-16,1360.219,1368.009,1385.149,1346.196,638272.0,000001
2027,2018-08-17,1383.59,1372.684,1392.939,1368.009,649476.0,000001
2028,2018-08-20,1386.707,1402.288,1405.404,1382.032,681322.0,000001
2029,2018-08-21,1405.404,1438.124,1442.798,1403.846,1264474.0,000001
2030,2018-08-22,1439.682,1447.472,1455.263,1422.543,982433.0,000001
2031,2018-08-23,1449.031,1458.379,1467.728,1438.124,729074.0,000001
2032,2018-08-24,1450.589,1562.772,1601.724,1447.472,3040408.0,000001
2033,2018-08-27,1561.214,1625.096,1625.096,1553.423,2218424.0,000001
2034,2018-08-28,1611.073,1603.282,1625.096,1595.492,1289777.0,000001
2035,2018-08-29,1597.05,1600.166,1609.515,1581.469,901883.0,000001
2036,2018-08-30,1600.166,1576.794,1612.631,1570.562,994917.0,000001
2037,2018-08-31,1578.353,1578.353,1607.956,1573.678,1310865.0,000001
2038,2018-09-03,1572.12,1587.701,1604.84,1572.12,711695.0,000001
2039,2018-09-04,1589.259,1625.096,1643.793,1569.004,1296342.0,000001
2040,2018-09-05,1604.84,1565.888,1609.515,1565.888,1179453.0,000001
2041,2018-09-06,1565.888,1553.423,1579.911,1550.307,711777.0,000001
2042,2018-09-07,1564.33,1559.655,1586.143,1547.191,809035.0,000001
2043,2018-09-10,1559.655,1539.4,1569.004,1533.168,636989.0,000001
2044,2018-09-11,1542.516,1544.074,1562.772,1528.493,712967.0,000001
2045,2018-09-12,1537.842,1539.4,1553.423,1530.052,564829.0,000001
2046,2018-09-13,1572.12,1551.865,1573.678,1533.168,999725.0,000001
2047,2018-09-14,1554.981,1533.168,1554.981,1528.493,619750.0,000001
2048,2018-09-17,1526.935,1509.796,1526.935,1508.238,517082.0,000001
2049,2018-09-18,1516.029,1570.562,1576.794,1511.354,1126807.0,000001
2050,2018-09-19,1562.772,1595.492,1611.073,1562.772,1231548.0,000001
2051,2018-09-20,1600.166,1593.934,1614.189,1587.701,620348.0,000001
2052,2018-09-21,1598.608,1662.49,1667.164,1586.143,1624518.0,000001
2053,2018-09-25,1639.118,1643.793,1664.048,1632.886,977014.0,000001
2054,2018-09-26,1653.141,1668.722,1701.442,1639.118,1490513.0,000001
2055,2018-09-27,1659.374,1673.397,1688.977,1646.909,880363.0,000001
2056,2018-09-28,1679.629,1721.698,1755.976,1679.629,2110242.0,000001
2057,2018-10-08,1667.164,1628.212,1681.187,1628.212,1686358.0,000001
2058,2018-10-09,1629.77,1645.351,1667.164,1618.863,1064084.0,000001
2059,2018-10-10,1642.235,1628.212,1660.932,1617.305,995200.0,000001
2060,2018-10-11,1565.888,1536.284,1583.027,1511.354,1995143.0,000001
2061,2018-10-12,1553.423,1604.84,1611.073,1537.842,1516810.0,000001
2062,2018-10-15,1618.863,1575.236,1631.328,1572.12,1402685.0,000001
2063,2018-10-16,1579.911,1615.747,1642.235,1576.794,1396921.0,000001
2064,2018-10-17,1636.002,1609.515,1643.793,1579.911,1350889.0,000001
2065,2018-10-18,1603.282,1572.12,1603.282,1567.446,1001156.0,000001
2066,2018-10-19,1550.307,1676.513,1679.629,1545.633,2083667.0,000001
2067,2018-10-22,1684.303,1737.279,1785.58,1679.629,2645543.0,000001
2068,2018-10-23,1745.069,1688.977,1748.185,1671.838,1602545.0,000001
2069,2018-10-24,1698.326,1720.139,1765.324,1682.745,1829424.0,000001
2070,2018-10-25,1682.745,1759.092,1759.092,1668.722,1685011.0,000001
2071,2018-10-26,1759.092,1741.953,1762.208,1707.675,1299975.0,000001
2072,2018-10-29,1745.069,1674.955,1751.301,1654.699,1591628.0,000001
2073,2018-10-30,1679.629,1698.326,1726.372,1671.838,1501827.0,000001
2074,2018-10-31,1706.117,1699.884,1712.349,1674.955,1152683.0,000001
2075,2018-11-01,1712.349,1687.419,1721.698,1676.513,1542776.0,000001
2076,2018-11-02,1720.139,1727.93,1738.837,1687.419,2212922.0,000001
2077,2018-11-05,1706.117,1701.442,1720.139,1685.861,1291924.0,000001
2078,2018-11-06,1693.652,1688.977,1703.0,1671.838,735725.0,000001
2079,2018-11-07,1687.419,1684.303,1706.117,1674.955,785597.0,000001
2080,2018-11-08,1695.21,1696.768,1709.233,1685.861,793976.0,000001
2081,2018-11-09,1668.722,1643.793,1671.838,1620.421,1629269.0,000001
2082,2018-11-12,1629.77,1645.351,1648.467,1617.305,920333.0,000001
2083,2018-11-13,1621.979,1642.235,1659.374,1617.305,1072497.0,000001
2084,2018-11-14,1640.676,1626.654,1643.793,1623.537,774239.0,000001
2085,2018-11-15,1626.654,1654.699,1657.816,1623.537,901461.0,000001
2086,2018-11-16,1653.141,1646.909,1670.28,1634.444,1059592.0,000001
2087,2018-11-19,1646.909,1690.536,1695.21,1646.909,1360887.0,000001
2088,2018-11-20,1674.955,1646.909,1682.745,1639.118,1033877.0,000001
2089,2018-11-21,1636.002,1653.141,1662.49,1632.886,666157.0,000001
2090,2018-11-22,1662.49,1643.793,1662.49,1632.886,500267.0,000001
2091,2018-11-23,1640.676,1607.956,1648.467,1606.398,700358.0,000001
2092,2018-11-26,1611.073,1611.073,1629.77,1604.84,516569.0,000001
2093,2018-11-27,1612.631,1586.143,1618.863,1583.027,733448.0,000001
2094,2018-11-28,1584.585,1601.724,1606.398,1583.027,537751.0,000001
2095,2018-11-29,1612.631,1589.259,1618.863,1587.701,485284.0,000001
2096,2018-11-30,1592.375,1614.189,1614.189,1584.585,594715.0,000001
2097,2018-12-03,1650.025,1650.025,1660.932,1631.328,1064097.0,000001
2098,2018-12-04,1646.909,1650.025,1654.699,1640.676,534813.0,000001
2099,2018-12-05,1634.444,1628.212,1637.56,1620.421,581545.0,000001
2100,2018-12-06,1614.189,1597.05,1615.747,1593.934,578866.0,000001
2101,2018-12-07,1604.84,1601.724,1618.863,1600.166,340216.0,000001
2102,2018-12-10,1592.375,1584.585,1600.166,1578.353,494818.0,000001
2103,2018-12-11,1590.817,1593.934,1598.608,1584.585,299089.0,000001
2104,2018-12-12,1604.84,1595.492,1607.956,1589.259,366379.0,000001
2105,2018-12-13,1597.05,1618.863,1632.886,1589.259,790845.0,000001
2106,2018-12-14,1611.073,1584.585,1612.631,1583.027,526675.0,000001
2107,2018-12-17,1583.027,1603.282,1609.515,1573.678,571274.0,000001
2108,2018-12-18,1589.259,1576.794,1607.956,1573.678,537744.0,000001
2109,2018-12-19,1579.911,1548.749,1586.143,1542.516,598007.0,000001
2110,2018-12-20,1545.633,1512.913,1553.423,1500.448,990284.0,000001
2111,2018-12-21,1508.238,1472.402,1511.354,1453.705,1000616.0,000001
2112,2018-12-24,1464.611,1467.728,1472.402,1450.589,509117.0,000001
2113,2018-12-25,1447.472,1455.263,1469.286,1435.008,586615.0,000001
2114,2018-12-26,1456.821,1449.031,1467.728,1444.356,421140.0,000001
2115,2018-12-27,1472.402,1445.914,1478.634,1445.914,624593.0,000001
2116,2018-12-28,1450.589,1461.495,1473.96,1450.589,576604.0,000001
2117,2019-01-02,1463.053,1431.891,1467.728,1427.217,539386.0,000001
2118,2019-01-03,1430.333,1445.914,1453.705,1425.659,415537.0,000001
2119,2019-01-04,1439.682,1519.145,1530.052,1436.566,1481159.0,000001
2120,2019-01-07,1533.168,1517.587,1534.726,1500.448,865687.0,000001
2121,2019-01-08,1516.029,1505.122,1517.587,1498.89,402388.0,000001
2122,2019-01-09,1517.587,1548.749,1570.562,1511.354,1233486.0,000001
2123,2019-01-10,1537.842,1573.678,1589.259,1536.284,1071817.0,000001
2124,2019-01-11,1575.236,1589.259,1592.375,1565.888,696364.0,000001
2125,2019-01-14,1592.375,1575.236,1597.05,1569.004,500443.0,000001
2126,2019-01-15,1575.236,1595.492,1601.724,1572.12,542160.0,000001
2127,2019-01-16,1595.492,1632.886,1636.002,1593.934,977699.0,000001
2128,2019-01-17,1642.235,1597.05,1646.909,1584.585,882811.0,000001
2129,2019-01-18,1611.073,1625.096,1634.444,1601.724,738793.0,000001
2130,2019-01-21,1611.073,1611.073,1631.328,1607.956,659355.0,000001
2131,2019-01-22,1611.073,1601.724,1626.654,1598.608,424413.0,000001
2132,2019-01-23,1603.282,1612.631,1631.328,1603.282,537876.0,000001
2133,2019-01-24,1620.421,1639.118,1643.793,1615.747,679240.0,000001
2134,2019-01-25,1645.351,1713.907,1720.139,1643.793,2108361.0,000001
2135,2019-01-28,1720.139,1704.558,1735.72,1695.21,1035909.0,000001
2136,2019-01-29,1707.675,1713.907,1724.814,1678.071,826631.0,000001
2137,2019-01-30,1706.117,1706.117,1741.953,1692.094,712001.0,000001
2138,2019-01-31,1710.791,1729.488,1745.069,1704.558,831622.0,000001
2139,2019-02-01,1745.069,1745.069,1752.859,1707.675,1014270.0,000001
2140,2019-02-11,1726.372,1746.627,1746.627,1709.233,801936.0,000001
2141,2019-02-12,1745.069,1743.511,1762.208,1718.581,959936.0,000001
2142,2019-02-13,1743.511,1773.115,1777.789,1732.604,1137365.0,000001
2143,2019-02-14,1760.65,1752.859,1765.324,1743.511,869185.0,000001
2144,2019-02-15,1749.743,1706.117,1749.743,1698.326,1100127.0,000001
2145,2019-02-18,1721.698,1769.999,1769.999,1720.139,1255522.0,000001
2146,2019-02-19,1769.999,1755.976,1810.509,1751.301,1270882.0,000001
2147,2019-02-20,1765.324,1777.789,1796.486,1752.859,832629.0,000001
2148,2019-02-21,1773.115,1769.999,1799.602,1757.534,754246.0,000001
2149,2019-02-22,1768.44,1798.044,1802.719,1737.279,1184047.0,000001
2150,2019-02-25,1822.974,1955.412,1969.435,1802.719,2824935.0,000001
2151,2019-02-26,1955.412,1900.879,1958.528,1893.088,2017544.0,000001
2152,2019-02-27,1907.111,1932.041,1972.551,1893.088,1979013.0,000001
2153,2019-02-28,1938.273,1925.808,1964.761,1911.785,1113099.0,000001
2154,2019-03-01,1944.505,1988.132,1991.248,1900.879,1712679.0,000001
2155,2019-03-04,1978.784,2023.968,2084.734,1966.319,2456830.0,000001
2156,2019-03-05,2011.504,2034.875,2070.711,2000.597,1408422.0,000001
2157,2019-03-06,2034.875,2037.991,2048.898,2000.597,1245760.0,000001
2158,2019-03-07,2034.875,1985.016,2034.875,1955.412,1782057.0,000001
2159,2019-03-08,1946.064,1916.46,1978.784,1908.669,1778162.0,000001
2160,2019-03-11,1916.46,1919.576,1946.064,1877.507,1157650.0,000001
2161,2019-03-12,1946.064,1925.808,1969.435,1907.111,1411794.0,000001
2162,2019-03-13,1922.692,1927.366,1955.412,1889.972,1269427.0,000001
2163,2019-03-14,1921.134,1936.715,1966.319,1911.785,1057467.0,000001
2164,2019-03-15,1922.692,1947.622,1975.667,1922.692,1045406.0,000001
2165,2019-03-18,1952.296,2011.504,2016.178,1919.576,1486454.0,000001
2166,2019-03-19,2013.062,1992.806,2016.178,1964.761,957196.0,000001
2167,2019-03-20,1975.667,1986.574,2006.829,1966.319,929996.0,000001
2168,2019-03-21,1989.69,1977.225,1994.365,1960.086,860140.0,000001
2169,2019-03-22,1977.225,1961.645,1985.016,1947.622,713502.0,000001
2170,2019-03-25,1932.041,1886.856,1932.041,1885.298,1179883.0,000001
2171,2019-03-26,1905.553,1885.298,1914.902,1871.275,935393.0,000001
2172,2019-03-27,1907.111,1928.924,1942.947,1897.763,922826.0,000001
2173,2019-03-28,1918.018,1903.995,1918.018,1885.298,732467.0,000001
2174,2019-03-29,1910.227,1997.481,1997.481,1902.437,1669506.0,000001
2175,2019-04-01,1999.039,2053.572,2111.222,1999.039,1951401.0,000001
2176,2019-04-02,2069.153,2081.618,2100.315,2061.363,1100384.0,000001
2177,2019-04-03,2058.247,2094.083,2095.641,2048.898,792915.0,000001
2178,2019-04-04,2092.525,2159.523,2181.336,2092.525,2034365.0,000001
2179,2019-04-08,2165.755,2175.104,2248.334,2137.71,1743176.0,000001
2180,2019-04-09,2161.081,2151.732,2178.22,2142.384,781332.0,000001
2181,2019-04-10,2142.384,2139.268,2162.639,2087.85,947135.0,000001
2182,2019-04-11,2139.268,2109.664,2175.104,2101.873,655356.0,000001
2183,2019-04-12,2101.873,2090.967,2117.454,2058.247,774324.0,000001
2184,2019-04-15,2137.71,2133.035,2195.359,2128.361,1533890.0,000001
2185,2019-04-16,2129.919,2271.706,2271.706,2111.222,2379375.0,000001
2186,2019-04-17,2246.776,2235.87,2273.264,2217.172,1004109.0,000001
2187,2019-04-18,2228.079,2234.312,2238.986,2198.475,507045.0,000001
2188,2019-04-19,2251.451,2295.077,2305.984,2228.079,1246036.0,000001
2189,2019-04-22,2274.822,2204.708,2312.216,2193.801,1322273.0,000001
2190,2019-04-23,2196.917,2192.243,2212.498,2176.662,940687.0,000001
2191,2019-04-24,2251.451,2249.893,2274.822,2206.266,1949723.0,000001
2192,2019-04-25,2240.544,2201.591,2281.054,2201.591,1111476.0,000001
2193,2019-04-26,2193.801,2148.616,2220.289,2134.593,1009421.0,000001
2194,2019-04-29,2165.755,2196.917,2232.753,2159.523,1030695.0,000001
2195,2019-04-30,2179.778,2157.965,2189.127,2117.454,1116570.0,000001
2196,2019-05-06,2041.107,2005.271,2080.06,1980.342,2108667.0,000001
2197,2019-05-07,2030.201,2017.736,2039.549,1981.9,1072658.0,000001
2198,2019-05-08,1981.9,1963.203,2011.504,1947.622,975450.0,000001
2199,2019-05-09,1950.738,1894.646,1960.086,1877.507,1557151.0,000001
2200,2019-05-10,1922.692,1975.667,1986.574,1885.298,1192399.0,000001
2201,2019-05-13,1921.134,1916.46,1953.854,1905.553,741917.0,000001
2202,2019-05-14,1900.879,1946.064,1986.574,1894.646,1182598.0,000001
2203,2019-05-15,1960.086,2013.062,2042.666,1958.528,1103988.0,000001
2204,2019-05-16,2014.62,2002.155,2023.968,1991.248,634901.0,000001
2205,2019-05-17,2013.062,1938.273,2014.62,1925.808,965000.0,000001
2206,2019-05-20,1924.25,1928.924,1953.854,1908.669,786435.0,000001
2207,2019-05-21,1932.041,1956.97,1983.458,1925.808,731210.0,000001
2208,2019-05-22,1958.528,1932.041,1958.528,1919.576,506230.0,000001
2209,2019-05-23,1907.111,1914.902,1935.157,1891.53,666855.0,000001
2210,2019-05-24,1924.25,1924.25,1939.831,1918.018,495526.0,000001
2211,2019-05-27,1902.437,1927.366,1935.157,1858.81,1048425.0,000001
2212,2019-05-28,1918.018,1946.064,1955.412,1910.227,880703.0,000001
2213,2019-05-29,1925.808,1932.041,1961.645,1910.227,666411.0,000001
2214,2019-05-30,1919.576,1903.995,1928.924,1886.856,646284.0,000001
2215,2019-05-31,1894.646,1897.763,1932.041,1886.856,686794.0,000001
2216,2019-06-03,1903.995,1854.136,1921.134,1841.671,1512719.0,000001
2217,2019-06-04,1852.578,1846.345,1860.368,1807.393,974655.0,000001
2218,2019-06-05,1865.042,1865.042,1891.53,1857.252,748892.0,000001
2219,2019-06-06,1865.042,1857.252,1880.623,1852.578,433665.0,000001
2220,2019-06-10,1871.275,1922.692,1942.947,1866.601,1144668.0,000001
2221,2019-06-11,1922.692,1970.993,1981.9,1916.46,1251087.0,000001
2222,2019-06-12,1967.877,1958.528,1972.551,1938.273,657310.0,000001
2223,2019-06-13,1953.854,1961.645,1975.667,1936.715,530000.0,000001
2224,2019-06-14,1961.645,1946.064,1977.225,1939.831,483191.0,000001
2225,2019-06-17,1944.505,1974.109,1992.806,1944.505,619815.0,000001
2226,2019-06-18,1974.109,1994.365,2002.155,1961.645,483555.0,000001
2227,2019-06-19,2070.711,2036.433,2086.292,2027.085,1143226.0,000001
2228,2019-06-20,2052.014,2150.174,2173.546,2044.224,1529191.0,000001
2229,2019-06-21,2143.942,2125.245,2161.081,2115.896,1011129.0,000001
2230,2019-06-24,2133.035,2133.035,2154.849,2120.57,659572.0,000001
2231,2019-06-25,2137.71,2092.525,2137.71,2036.433,1469227.0,000001
2232,2019-06-26,2067.595,2083.176,2103.431,2055.13,546504.0,000001
2233,2019-06-27,2103.431,2136.151,2157.965,2095.641,925074.0,000001
2234,2019-06-28,2139.268,2147.058,2148.616,2115.896,498093.0,000001
2235,2019-07-01,2182.894,2170.43,2209.382,2161.081,960636.0,000001
2236,2019-07-02,2162.639,2209.382,2218.731,2159.523,1052744.0,000001
2237,2019-07-03,2209.382,2182.894,2214.056,2161.081,769078.0,000001
2238,2019-07-04,2182.894,2179.778,2224.963,2162.639,621292.0,000001
2239,2019-07-05,2173.546,2168.871,2178.22,2133.035,749196.0,000001
2240,2019-07-08,2153.29,2117.454,2162.639,2095.641,778413.0,000001
2241,2019-07-09,2123.687,2117.454,2136.151,2094.083,494296.0,000001
2242,2019-07-10,2120.57,2112.78,2134.593,2101.873,358220.0,000001
2243,2019-07-11,2131.477,2109.664,2147.058,2108.106,484183.0,000001
2244,2019-07-12,2119.012,2200.033,2217.172,2115.896,1465366.0,000001
2245,2019-07-15,2186.011,2181.336,2200.033,2156.407,841282.0,000001
2246,2019-07-16,2176.662,2142.384,2179.778,2136.151,722780.0,000001
2247,2019-07-17,2134.593,2133.035,2151.732,2120.57,410020.0,000001
2248,2019-07-18,2126.803,2129.919,2151.732,2112.78,422826.0,000001
2249,2019-07-19,2140.826,2179.778,2193.801,2131.477,866390.0,000001
2250,2019-07-22,2175.104,2157.965,2184.452,2143.942,582283.0,000001
2251,2019-07-23,2159.523,2143.942,2161.081,2126.803,504004.0,000001
2252,2019-07-24,2161.081,2162.639,2182.894,2148.616,570276.0,000001
2253,2019-07-25,2168.871,2212.498,2223.405,2157.965,1087826.0,000001
2254,2019-07-26,2209.382,2217.172,2220.289,2193.801,635305.0,000001
2255,2019-07-29,2220.289,2226.521,2251.451,2209.382,715576.0,000001
2256,2019-07-30,2229.637,2238.986,2267.032,2226.521,796634.0,000001
2257,2019-07-31,2228.079,2201.591,2231.195,2193.801,634723.0,000001
2258,2019-08-01,2190.685,2196.917,2210.94,2171.988,527981.0,000001
2259,2019-08-02,2145.5,2140.826,2162.639,2128.361,969926.0,000001
2260,2019-08-05,2119.012,2080.06,2125.245,2067.595,893082.0,000001
2261,2019-08-06,2041.107,2083.176,2097.199,2030.201,882499.0,000001
2262,2019-08-07,2101.873,2109.664,2125.245,2083.176,793038.0,000001
2263,2019-08-08,2165.755,2240.544,2259.241,2157.965,2330715.0,000001
2264,2019-08-09,2267.032,2262.357,2313.775,2248.334,2060575.0,000001
2265,2019-08-12,2276.38,2355.843,2355.843,2274.822,2733425.0,000001
2266,2019-08-13,2337.146,2320.007,2349.611,2296.635,1293736.0,000001
2267,2019-08-14,2358.959,2332.472,2371.424,2305.984,1360546.0,000001
2268,2019-08-15,2281.054,2327.797,2330.914,2274.822,897376.0,000001
2269,2019-08-16,2351.169,2321.565,2358.959,2302.868,986902.0,000001
2270,2019-08-19,2323.123,2324.681,2327.797,2262.357,2292956.0,000001
2271,2019-08-20,2324.681,2335.588,2368.308,2301.31,1921041.0,000001
2272,2019-08-21,2316.891,2251.451,2320.007,2240.544,1990131.0,000001
2273,2019-08-22,2243.66,2229.637,2251.451,2212.498,1353071.0,000001
2274,2019-08-23,2238.986,2282.613,2296.635,2235.87,1636867.0,000001
2275,2019-08-26,2246.776,2220.289,2259.241,2204.708,1415122.0,000001
2276,2019-08-27,2237.428,2229.637,2256.125,2218.731,1356713.0,000001
2277,2019-08-28,2221.847,2223.405,2224.963,2189.127,829657.0,000001
2278,2019-08-29,2215.614,2201.591,2218.731,2193.801,609034.0,000001
2279,2019-08-30,2226.521,2206.266,2242.102,2196.917,798500.0,000001
2280,2019-09-02,2204.708,2251.451,2259.241,2198.475,1360201.0,000001
2281,2019-09-03,2256.125,2228.079,2260.799,2220.289,858653.0,000001
2282,2019-09-04,2231.195,2249.893,2259.241,2229.637,973964.0,000001
2283,2019-09-05,2268.59,2271.706,2313.775,2267.032,1768051.0,000001
2284,2019-09-06,2291.961,2307.542,2307.542,2277.938,986432.0,000001
2285,2019-09-09,2334.03,2288.845,2337.146,2274.822,1299839.0,000001
2286,2019-09-10,2274.822,2267.032,2281.054,2245.218,796870.0,000001
2287,2019-09-11,2274.822,2268.59,2291.961,2253.009,818614.0,000001
2288,2019-09-12,2284.171,2287.287,2302.868,2263.915,1150687.0,000001
2289,2019-09-16,2290.403,2251.451,2293.519,2243.66,929894.0,000001
2290,2019-09-17,2237.428,2218.731,2251.451,2209.382,882655.0,000001
2291,2019-09-18,2218.731,2245.218,2256.125,2218.731,820436.0,000001
2292,2019-09-19,2256.125,2312.216,2320.007,2256.125,1884020.0,000001
2293,2019-09-20,2329.355,2390.121,2399.47,2326.239,2644285.0,000001
2294,2019-09-23,2390.121,2396.354,2410.377,2365.192,1403282.0,000001
2295,2019-09-24,2410.377,2365.192,2421.283,2365.192,1129103.0,000001
2296,2019-09-25,2368.308,2454.003,2469.584,2366.75,1938892.0,000001
2297,2019-09-26,2471.142,2447.771,2499.188,2439.98,1686592.0,000001
